Customer_ID,Customer_Age,Customer_Type,Product_Name,Product_Category,Review_Text,Rating,Review_Date,Verified_Purchase,Sentiment
CUST01505,30,New,Sneakers,Clothing,I REALLY LIKED THIS PRODUCT. IT WORKS PERFECTLY. ORDER 1114.,4.0,2026-04-01,No,Positive
CUST01506,49,Loyal,Jacket,Clothing,The product is okay and works as expected.,4.0,2026-03-22,Yes,Neutral
CUST01507,53,Loyal,Jacket,Clothing,I REALLY LIKED THIS PRODUCT. IT WORKS PERFECTLY. ORDER 8436. REALLY!!,4.0,2025-08-10,No,Positive
CUST01508,18,Loyal,Moisturizer,Beauty,"The product is comfortable, useful, and well made.",4.0,2026-06-02,No,Positive
CUST01509,65,Loyal,Moisturizer,Beauty,Very happy with my purchase. Highly recommended!,4.0,2025-03-29,Yes,Positive
CUST01510,49,Loyal,Dry Fruits,Grocery,"Product is decent, but there is room for improvement. Order 1995.",4.0,2025-09-05,Yes,Neutral
CUST01511,65,Returning,Smart Watch,Electronics,NOT WORTH THE MONEY. THE QUALITY IS VERY POOR. REALLY!!,1.0,2025-02-16,Yes,Negative
CUST01512,60,New,Cricket Bat,Sports,The item arrived late and the package was damaged.,2.0,2026-11-09,No,Negative
CUST01513,36,Loyal,Self Help Book,Books,I am disappointed with this purchase.,1.0,2025-09-20,Yes,Negative
CUST01514,57,Loyal,Coffee Maker,Home & Kitchen,Excellent product! Very good quality and fast delivery.,5.0,2026-06-28,Yes,Positive
CUST01515,65,Loyal,Gym Gloves,Sports,Very happy with my purchase. Highly recommended!,5.0,2025-07-08,Yes,Positive
CUST01516,57,New,Cookware Set,Home & Kitchen,Excellent product! Very good quality and fast delivery.,5.0,2025-01-28,Yes,Positive
CUST01517,65,New,Yoga Mat,Sports,Great experience. The item arrived on time.,4.0,2025-03-31,No,Positive
CUST01518,61,New,Cricket Bat,Sports,THE PRODUCT IS OKAY AND WORKS AS EXPECTED. ORDER 3574.,3.0,2026-11-09,Yes,Neutral
CUST01519,60,Loyal,Programming Book,Books,I really liked this product. It works perfectly. Really!!,4.0,2025-08-30,Yes,Positive
CUST01520,54,Loyal,Gym Gloves,Sports,The item arrived late and the package was damaged. Really!!,2.0,2026-04-19,Yes,Negative
CUST01521,48,New,Cookies,Grocery,"The product is comfortable, useful, and well made. Order 9368. Really!!",4.0,2025-03-07,Yes,Positive
CUST01522,35,Loyal,Cookies,Grocery,Average quality. It is fine for the price.,4.0,2026-12-26,No,Neutral
CUST01523,59,Returning,Coffee Maker,Home & Kitchen,"It works properly, but nothing special.",4.0,2026-07-24,Yes,Neutral
CUST01524,49,Returning,Bluetooth Speaker,Electronics,I really liked this product. It works perfectly.,5.0,2026-11-23,Yes,Positive
CUST01525,65,Returning,Gym Gloves,Sports,Very poor quality. The product stopped working quickly. Order 4168. Really!!,2.0,2025-12-20,Yes,Negative
CUST01526,38,Loyal,Coffee,Grocery,"It works properly, but nothing special.",4.0,2025-05-11,Yes,Neutral
CUST01527,58,New,Cookware Set,Home & Kitchen,The product is okay and works as expected.,3.0,2026-07-07,Yes,Neutral
CUST01528,39,Returning,Face Wash,Beauty,Very happy with my purchase. Highly recommended! Order 2760. Really!!,4.0,2025-09-09,No,Positive
CUST01529,28,Loyal,Face Wash,Beauty,Good product and the delivery was quick.,5.0,2025-09-01,Yes,Positive
CUST01530,30,New,Jeans,Clothing,"The product is comfortable, useful, and well made.",4.0,2026-03-01,No,Positive
CUST01531,53,Returning,Cookware Set,Home & Kitchen,The quality is acceptable for everyday use.,3.0,2026-08-05,Yes,Neutral
CUST01532,61,Returning,Jeans,Clothing,The product is okay and works as expected.,4.0,2025-09-19,Yes,Neutral
CUST01533,29,Loyal,Jacket,Clothing,I really liked this product. It works perfectly.,5.0,2026-05-04,Yes,Positive
CUST01534,39,Loyal,Cookies,Grocery,"The product is comfortable, useful, and well made.",5.0,2026-04-25,Yes,Positive
CUST01535,39,New,Jacket,Clothing,I really liked this product. It works perfectly. Really!!,4.0,2025-08-12,Yes,Positive
CUST01536,28,Loyal,Dry Fruits,Grocery,Bad experience. I would not recommend this product. Order 1643.,2.0,2026-06-04,Yes,Negative
CUST01537,33,New,Moisturizer,Beauty,Excellent product! Very good quality and fast delivery.,4.0,2026-02-05,Yes,Positive
CUST01538,28,Returning,Sneakers,Clothing,Bad experience. I would not recommend this product.,2.0,2025-03-01,Yes,Negative
CUST01539,46,Loyal,Self Help Book,Books,Great experience. The item arrived on time.,4.0,2025-01-31,Yes,Positive
CUST01540,58,Returning,Gym Gloves,Sports,I really liked this product. It works perfectly.,4.0,2026-12-20,Yes,Positive
CUST01541,45,Returning,Novel,Books,The quality is acceptable for everyday use.,3.0,2025-09-02,Yes,Neutral
CUST01542,33,Returning,Jacket,Clothing,The quality is acceptable for everyday use.,3.0,2026-01-24,Yes,Neutral
CUST01543,60,Loyal,Self Help Book,Books,"The product is comfortable, useful, and well made.",5.0,2026-06-11,No,Positive
CUST01544,65,Loyal,T-Shirt,Clothing,Very poor quality. The product stopped working quickly.,2.0,2025-03-24,Yes,Negative
CUST01545,64,Returning,Gym Gloves,Sports,Very happy with my purchase. Highly recommended! Order 6884.,5.0,2026-01-20,No,Positive
CUST01546,40,Loyal,Cookbook,Books,I really liked this product. It works perfectly.,4.0,2025-08-16,No,Positive
CUST01547,25,Returning,Coffee,Grocery,Amazing quality and value for money. Order 3109.,4.0,2025-12-22,Yes,Positive
CUST01548,18,New,Novel,Books,I really liked this product. It works perfectly.,4.0,2025-03-03,Yes,Positive
CUST01549,51,Returning,Yoga Mat,Sports,Very happy with my purchase. Highly recommended! Order 3621.,5.0,2026-09-16,Yes,Positive
CUST01550,25,New,Power Bank,Electronics,The product does not work as expected. Really!!,1.0,2026-10-27,Yes,Negative
CUST01551,56,Loyal,Smart Watch,Electronics,Bad experience. I would not recommend this product. Really!!,2.0,2026-08-04,Yes,Negative
CUST01552,61,Loyal,Sneakers,Clothing,I am disappointed with this purchase. Order 4944.,2.0,2026-01-02,Yes,Negative
CUST01553,21,Returning,Coffee Maker,Home & Kitchen,The item arrived on time and was as described.,3.0,2026-09-30,No,Neutral
CUST01554,54,Loyal,Moisturizer,Beauty,"IT WORKS PROPERLY, BUT NOTHING SPECIAL. ORDER 4728.",4.0,2025-05-21,Yes,Neutral
CUST01555,45,Returning,Coffee,Grocery,Average quality. It is fine for the price. Order 8782.,3.0,2025-02-15,No,Neutral
CUST01556,50,New,Coffee Maker,Home & Kitchen,The product is okay and works as expected.,3.0,2026-12-13,Yes,Neutral
CUST01557,26,New,Power Bank,Electronics,The quality is acceptable for everyday use.,3.0,2025-03-04,Yes,Neutral
CUST01558,40,Loyal,Coffee,Grocery,Great experience. The item arrived on time.,5.0,2025-03-10,No,Positive
CUST01559,57,New,Dry Fruits,Grocery,NOT WORTH THE MONEY. THE QUALITY IS VERY POOR. ORDER 5723. REALLY!!,2.0,2025-10-27,Yes,Negative
CUST01560,53,Returning,Gym Gloves,Sports,Amazing quality and value for money. Order 4419.,5.0,2026-10-28,Yes,Positive
CUST01561,53,New,Cookies,Grocery,The product is okay and works as expected.,3.0,2026-04-23,Yes,Neutral
CUST01562,65,New,Shampoo,Beauty,The item arrived late and the package was damaged. Order 5591.,1.0,2025-08-13,No,Negative
CUST01563,58,Returning,Jacket,Clothing,Good product and the delivery was quick. Order 7446. Really!!,4.0,2025-07-01,Yes,Positive
CUST01564,65,New,Novel,Books,Great experience. The item arrived on time.,4.0,2025-01-10,Yes,Positive
CUST01565,34,New,Green Tea,Grocery,I really liked this product. It works perfectly.,5.0,2026-06-24,Yes,Positive
CUST01566,50,New,Face Wash,Beauty,THE ITEM ARRIVED ON TIME AND WAS AS DESCRIBED.,4.0,2025-09-02,Yes,Neutral
CUST01567,49,New,Water Bottle,Home & Kitchen,I REALLY LIKED THIS PRODUCT. IT WORKS PERFECTLY.,5.0,2026-06-09,Yes,Positive
CUST01568,55,New,Running Shoes,Sports,Amazing quality and value for money. Order 3443.,5.0,2026-09-04,Yes,Positive
CUST01569,63,Returning,Cricket Bat,Sports,Average quality. It is fine for the price.,4.0,2026-08-06,Yes,Neutral
CUST01570,30,Returning,Moisturizer,Beauty,Average quality. It is fine for the price.,3.0,2026-01-26,Yes,Neutral
CUST01571,42,Returning,Cookbook,Books,Good product and the delivery was quick. Order 9797. Really!!,4.0,2026-08-13,Yes,Positive
CUST01572,32,New,Hair Dryer,Beauty,"The product is comfortable, useful, and well made.",5.0,2025-08-27,Yes,Positive
CUST01573,47,,Hair Dryer,Beauty,Very poor quality. The product stopped working quickly. Order 3429.,2.0,2025-01-21,Yes,Negative
CUST01574,32,Loyal,Hair Dryer,Beauty,"It works properly, but nothing special. Order 4941.",4.0,2026-02-28,Yes,Neutral
CUST01575,64,New,Wireless Earbuds,Electronics,The item arrived on time and was as described.,3.0,2025-03-05,Yes,Neutral
CUST01576,40,Returning,Coffee,Grocery,I am disappointed with this purchase.,2.0,2026-11-25,No,Negative
CUST01577,50,New,Coffee,Grocery,Excellent product! Very good quality and fast delivery. Really!!,5.0,2026-10-05,Yes,Positive
CUST01578,27,Returning,Jeans,Clothing,"The product is comfortable, useful, and well made.",5.0,2026-05-26,Yes,Positive
CUST01579,36,Returning,Mixer Grinder,Home & Kitchen,"It works properly, but nothing special.",3.0,2026-03-25,Yes,Neutral
CUST01580,44,New,Bluetooth Speaker,Electronics,AMAZING QUALITY AND VALUE FOR MONEY.,5.0,2026-06-19,No,Positive
CUST01581,47,Returning,Dry Fruits,Grocery,"It works properly, but nothing special. Order 7097. Really!!",4.0,2025-09-22,Yes,Neutral
CUST01582,56,New,Wireless Earbuds,Electronics,The item arrived on time and was as described.,4.0,2026-05-06,No,Neutral
CUST01583,19,New,Bluetooth Speaker,Electronics,Amazing quality and value for money. Order 5412. Really!!,4.0,2026-02-08,Yes,Positive
CUST01584,21,Loyal,Hair Dryer,Beauty,Very happy with my purchase. Highly recommended! Really!!,5.0,2026-08-02,No,Positive
CUST01585,49,New,T-Shirt,Clothing,I really liked this product. It works perfectly. Order 1902. Really!!,5.0,2026-04-03,Yes,Positive
CUST01586,27,Returning,Programming Book,Books,Great experience. The item arrived on time.,4.0,2025-02-05,Yes,Positive
CUST01587,47,Returning,Shampoo,Beauty,Very poor quality. The product stopped working quickly.,2.0,2025-06-25,Yes,Negative
CUST01588,38,New,Self Help Book,Books,Great experience. The item arrived on time.,5.0,2025-12-13,Yes,Positive
CUST01589,30,Returning,Jacket,Clothing,The quality is acceptable for everyday use. Really!!,3.0,2025-10-12,Yes,Neutral
CUST01590,61,Returning,Smart Watch,Electronics,VERY HAPPY WITH MY PURCHASE. HIGHLY RECOMMENDED!,4.0,2026-08-21,No,Positive
CUST01591,55,Loyal,Gym Gloves,Sports,Good product and the delivery was quick. Really!!,5.0,2025-02-27,Yes,Positive
CUST01592,49,Loyal,Wireless Earbuds,Electronics,Excellent product! Very good quality and fast delivery.,5.0,2025-05-16,No,Positive
CUST01593,31,Loyal,Water Bottle,Home & Kitchen,THE ITEM ARRIVED LATE AND THE PACKAGE WAS DAMAGED. REALLY!!,2.0,2026-04-27,Yes,Negative
CUST01594,55,Loyal,Running Shoes,Sports,"The product is comfortable, useful, and well made.",5.0,2025-10-09,Yes,Positive
CUST01595,18,New,Coffee,Grocery,Average quality. It is fine for the price.,4.0,2026-11-26,Yes,Neutral
CUST01596,52,New,Cricket Bat,Sports,Great experience. The item arrived on time.,5.0,2025-07-24,Yes,Positive
CUST01597,24,Returning,Dry Fruits,Grocery,VERY POOR QUALITY. THE PRODUCT STOPPED WORKING QUICKLY. REALLY!!,1.0,2026-11-29,Yes,Negative
CUST01598,24,Returning,Face Wash,Beauty,Great experience. The item arrived on time.,4.0,2025-03-07,Yes,Positive
CUST01599,28,Returning,Moisturizer,Beauty,I really liked this product. It works perfectly. Order 7590. Really!!,5.0,2026-01-16,No,Positive
CUST01600,60,Loyal,T-Shirt,Clothing,THE PRODUCT DOES NOT WORK AS EXPECTED. ORDER 2141. REALLY!!,1.0,2026-03-19,Yes,Negative
CUST01601,43,New,Shampoo,Beauty,"It works properly, but nothing special. Order 2624. Really!!",3.0,2025-01-31,Yes,Neutral
CUST01602,41,Returning,Green Tea,Grocery,Very happy with my purchase. Highly recommended!,5.0,2026-06-12,No,Positive
CUST01603,52,Returning,Face Wash,Beauty,The item arrived late and the package was damaged.,2.0,2025-08-21,No,Negative
CUST01604,31,Loyal,Dry Fruits,Grocery,The product does not work as expected.,1.0,2025-09-18,No,Negative
CUST01605,30,New,Yoga Mat,Sports,Excellent product! Very good quality and fast delivery. Really!!,4.0,2025-06-30,No,Positive
CUST01606,37,New,Running Shoes,Sports,THE ITEM ARRIVED ON TIME AND WAS AS DESCRIBED.,4.0,2025-12-02,Yes,Neutral
CUST01607,52,Returning,Jacket,Clothing,"THE PRODUCT IS COMFORTABLE, USEFUL, AND WELL MADE. ORDER 4754.",5.0,2025-05-19,Yes,Positive
CUST01608,38,Returning,Smart Watch,Electronics,"The product is comfortable, useful, and well made. Really!!",5.0,2026-04-22,No,Positive
CUST01609,26,New,Coffee,Grocery,I really liked this product. It works perfectly. Order 5541.,4.0,2026-03-14,Yes,Positive
CUST01610,44,New,Cookies,Grocery,"Product is decent, but there is room for improvement. Really!!",3.0,2026-02-04,Yes,Neutral
CUST01611,65,Returning,Jeans,Clothing,The product does not work as expected. Really!!,2.0,2025-07-27,No,Negative
CUST01612,41,Loyal,Wireless Earbuds,Electronics,THE QUALITY IS ACCEPTABLE FOR EVERYDAY USE. ORDER 3179.,4.0,2026-02-16,No,Neutral
CUST01613,29,New,Green Tea,Grocery,The product is okay and works as expected. Order 2746.,4.0,2026-05-26,Yes,Neutral
CUST01614,20,New,Self Help Book,Books,"It works properly, but nothing special.",3.0,2025-12-15,Yes,Neutral
CUST01615,24,Returning,Dry Fruits,Grocery,The quality is acceptable for everyday use. Order 7595. Really!!,3.0,2025-05-27,Yes,Neutral
CUST01616,55,New,Self Help Book,Books,"The product is comfortable, useful, and well made. Really!!",5.0,2026-09-23,Yes,Positive
CUST01617,25,Loyal,Cookbook,Books,GREAT EXPERIENCE. THE ITEM ARRIVED ON TIME. REALLY!!,4.0,2026-04-10,No,Positive
CUST01618,32,New,Novel,Books,"The product is comfortable, useful, and well made. Really!!",4.0,2026-10-12,Yes,Positive
CUST01619,23,Loyal,Wireless Earbuds,Electronics,Not worth the money. The quality is very poor. Order 2307.,1.0,2026-08-26,Yes,Negative
CUST01620,64,New,Jacket,Clothing,Good product and the delivery was quick.,5.0,2026-03-22,Yes,Positive
CUST01621,27,Loyal,Cookware Set,Home & Kitchen,The item arrived on time and was as described.,4.0,2025-06-10,Yes,Neutral
CUST01622,38,Loyal,Smart Watch,Electronics,The item arrived late and the package was damaged.,2.0,2025-04-04,Yes,Negative
CUST01623,47,New,Programming Book,Books,"Product is decent, but there is room for improvement. Really!!",3.0,2026-09-20,Yes,Neutral
CUST01624,55,Loyal,Wireless Earbuds,Electronics,Very happy with my purchase. Highly recommended! Order 8075.,4.0,2025-10-04,Yes,Positive
CUST01625,63,Returning,Self Help Book,Books,Amazing quality and value for money. Order 5023.,5.0,2026-05-08,Yes,Positive
CUST01626,27,New,Water Bottle,Home & Kitchen,"THE PRODUCT IS COMFORTABLE, USEFUL, AND WELL MADE.",5.0,2026-02-27,Yes,Positive
CUST01627,61,Loyal,Wireless Earbuds,Electronics,Very poor quality. The product stopped working quickly. Order 6116.,2.0,2026-06-09,Yes,Negative
CUST01628,55,Loyal,Running Shoes,Sports,I am disappointed with this purchase.,2.0,2026-03-14,Yes,Negative
CUST01629,19,Returning,Jacket,Clothing,Bad experience. I would not recommend this product.,2.0,2025-05-17,Yes,Negative
CUST01630,62,Loyal,Moisturizer,Beauty,Amazing quality and value for money.,5.0,2025-09-12,Yes,Positive
CUST01631,27,New,Novel,Books,Great experience. The item arrived on time.,5.0,2025-08-20,Yes,Positive
CUST01632,64,New,Cookies,Grocery,"THE PRODUCT IS COMFORTABLE, USEFUL, AND WELL MADE.",4.0,2025-04-23,Yes,Positive
CUST01633,25,Loyal,Wireless Earbuds,Electronics,Excellent product! Very good quality and fast delivery.,5.0,2026-09-14,Yes,Positive
CUST01634,24,New,Self Help Book,Books,Very happy with my purchase. Highly recommended!,4.0,2026-07-03,Yes,Positive
CUST01635,57,New,Jeans,Clothing,Very happy with my purchase. Highly recommended!,5.0,2025-02-15,Yes,Positive
CUST01636,57,Returning,Jeans,Clothing,The product is okay and works as expected.,4.0,2025-07-02,Yes,Neutral
CUST01637,46,Loyal,Bluetooth Speaker,Electronics,Excellent product! Very good quality and fast delivery.,5.0,2025-02-13,Yes,Positive
CUST01638,21,Loyal,Novel,Books,I really liked this product. It works perfectly.,5.0,2026-04-16,Yes,Positive
CUST01639,18,Loyal,T-Shirt,Clothing,Great experience. The item arrived on time.,5.0,2025-11-30,Yes,Positive
CUST01640,53,New,Novel,Books,Excellent product! Very good quality and fast delivery.,4.0,2025-12-20,Yes,Positive
CUST01641,58,Returning,Dry Fruits,Grocery,Great experience. The item arrived on time. Really!!,4.0,2025-12-02,Yes,Positive
CUST01642,59,New,Sneakers,Clothing,I really liked this product. It works perfectly.,4.0,2025-09-13,Yes,Positive
CUST01643,55,New,Yoga Mat,Sports,Average quality. It is fine for the price.,3.0,2026-08-05,No,Neutral
CUST01644,53,Returning,Jeans,Clothing,Amazing quality and value for money.,5.0,2026-05-16,No,Positive
CUST01645,21,New,Running Shoes,Sports,Good product and the delivery was quick.,5.0,2025-02-06,Yes,Positive
CUST01646,45,New,Power Bank,Electronics,Great experience. The item arrived on time. Order 6347.,4.0,2025-01-18,Yes,Positive
CUST01647,52,New,Face Wash,Beauty,Amazing quality and value for money.,4.0,2026-03-25,Yes,Positive
CUST01648,62,New,Programming Book,Books,I really liked this product. It works perfectly. Order 5854.,5.0,2026-07-22,Yes,Positive
CUST01649,59,Loyal,Cookies,Grocery,"Product is decent, but there is room for improvement. Really!!",3.0,2026-01-28,Yes,Neutral
CUST01650,27,New,Self Help Book,Books,Very poor quality. The product stopped working quickly.,2.0,2026-08-18,Yes,Negative
CUST01651,52,Returning,Wireless Earbuds,Electronics,"The product is comfortable, useful, and well made.",5.0,2025-03-17,Yes,Positive
CUST01652,51,New,Smart Watch,Electronics,Amazing quality and value for money. Really!!,4.0,2025-09-12,Yes,Positive
CUST01653,26,Loyal,Yoga Mat,Sports,Very poor quality. The product stopped working quickly. Really!!,2.0,2025-10-11,No,Negative
CUST01654,47,Loyal,T-Shirt,Clothing,Very happy with my purchase. Highly recommended! Order 1531.,5.0,2026-01-18,Yes,Positive
CUST01655,53,Returning,Cookbook,Books,Very poor quality. The product stopped working quickly.,2.0,2026-02-22,Yes,Negative
CUST01656,48,Returning,T-Shirt,Clothing,I really liked this product. It works perfectly.,5.0,2025-12-17,Yes,Positive
CUST01657,26,Loyal,Water Bottle,Home & Kitchen,"Product is decent, but there is room for improvement.",3.0,2026-08-14,Yes,Neutral
CUST01658,53,New,Power Bank,Electronics,Very happy with my purchase. Highly recommended!,4.0,2025-06-13,Yes,Positive
CUST01659,23,Loyal,Shampoo,Beauty,Bad experience. I would not recommend this product.,2.0,2025-01-11,Yes,Negative
CUST01660,41,Loyal,Coffee,Grocery,"Product is decent, but there is room for improvement. Order 6049. Really!!",4.0,2025-05-11,No,Neutral
